id,timestamp,shard,load,expected_end_time,actual_end_time,delay
93,35.15,9,1.22,36.37,36.37,0.0
94,35.165,23,1.13,36.295,36.295,0.0
95,35.215,98,5.103,40.318,40.318,0.0
96,35.235,83,3.457,38.692,38.692,0.0
97,35.395,90,5.792,41.187,41.187,0.0
98,35.41,31,4.23,39.64,39.64,0.0
99,35.42,40,0.782,36.202,36.202,0.0
100,35.46,44,0.229,35.689,35.689,0.0
101,35.72,46,4.845,40.565,40.565,0.0
102,35.775,80,3.121,38.896,38.896,0.0
103,35.89,60,4.455,40.345,40.345,0.0
104,35.95,64,0.975,36.925,36.925,0.0
105,35.955,79,3.81,39.765,39.765,0.0
106,35.97,99,4.247,40.217,40.217,0.0
107,36.115,96,3.201,39.316,39.316,0.0
108,36.4,56,4.785,41.185,41.185,0.0
109,36.835,97,2.104,38.939,38.939,0.0
110,36.885,34,2.905,39.79,39.79,0.0
111,37.085,30,4.691,41.776,41.776,0.0
112,37.225,82,9.062,46.287,46.287,0.0
113,40.025,53,7.583,47.608,47.608,0.0
114,40.035,69,2.256,42.291,42.291,0.0
115,40.055,83,3.542,43.597,43.597,0.0
116,40.085,19,2.703,42.788,42.788,0.0
117,40.085,16,1.087,41.172,41.172,0.0
118,40.105,67,5.087,45.192,45.192,0.0
119,40.11,88,1.239,41.349,41.349,0.0
120,40.12,36,1.02,41.14,41.14,0.0
121,40.125,78,2.439,42.564,42.564,0.0
122,40.14,61,3.729,43.869,43.869,0.0
123,40.155,22,1.685,41.84,41.84,0.0
124,40.165,27,3.567,43.732,43.732,0.0
125,40.205,33,3.397,43.602,43.602,0.0
126,40.21,45,4.008,44.218,44.218,0.0
127,40.22,22,7.337,47.557,47.557,0.0
128,40.225,57,5.373,45.598,45.598,0.0
129,40.235,100,3.59,43.825,43.825,0.0
130,40.26,79,2.183,42.443,42.443,0.0
131,40.265,30,4.368,44.633,44.633,0.0
132,40.295,27,4.078,44.373,44.373,0.0
133,40.305,79,0.45,40.755,40.755,0.0
134,40.33,33,11.03,51.36,51.36,0.0
135,40.345,96,1.964,42.309,42.309,0.0
136,40.38,82,1.68,42.06,42.06,0.0
137,40.385,74,1.931,42.316,42.316,0.0
138,40.385,26,3.054,43.439,43.439,0.0
139,40.39,48,2.242,42.632,42.632,0.0
140,40.395,14,0.923,41.318,41.318,0.0
141,40.41,69,2.686,43.096,43.096,0.0
142,40.44,39,3.179,43.619,43.619,0.0
143,40.445,78,0.397,40.842,40.842,0.0
146,40.505,10,3.43,43.935,43.935,0.0
144,40.565,81,1.68,42.17,42.245,0.075
150,40.64,66,5.922,46.562,46.562,0.0
149,40.842,63,0.488,41.118,41.33,0.212
155,41.23,58,2.131,43.361,43.361,0.0
156,41.28,18,3.947,45.227,45.227,0.0
147,41.318,74,3.56,44.1,44.878,0.778
145,41.33,22,2.309,42.814,43.639,0.825
151,41.349,51,3.926,44.646,45.275,0.629
157,41.355,24,7.78,49.135,49.135,0.0
148,41.84,52,4.624,45.249,46.464,1.215
158,41.925,64,4.345,46.27,46.27,0.0
154,42.06,81,4.509,45.334,46.569,1.235
159,42.065,38,2.008,44.073,44.073,0.0
152,42.245,50,6.411,47.176,48.656,1.48
160,42.275,59,8.676,50.951,50.951,0.0
153,42.291,46,7.17,47.96,49.461,1.501
161,45.005,23,2.037,47.042,47.042,0.0
162,45.015,28,5.618,50.633,50.633,0.0
164,45.02,38,3.445,48.465,48.465,0.0
163,45.02,75,3.794,48.814,48.814,0.0
165,45.035,5,3.503,48.538,48.538,0.0
166,45.045,2,5.481,50.526,50.526,0.0
167,45.045,14,0.665,45.71,45.71,0.0
168,45.05,26,5.557,50.607,50.607,0.0
169,45.055,81,5.536,50.591,50.591,0.0
170,45.075,42,2.178,47.253,47.253,0.0
171,45.085,6,10.715,55.8,55.8,0.0
172,45.09,69,3.658,48.748,48.748,0.0
173,45.105,80,0.531,45.636,45.636,0.0
174,45.13,78,4.8,49.93,49.93,0.0
175,45.135,61,1.547,46.682,46.682,0.0
176,45.145,27,2.052,47.197,47.197,0.0
177,45.155,34,2.419,47.574,47.574,0.0
178,45.155,83,1.362,46.517,46.517,0.0
179,45.16,92,13.177,58.337,58.337,0.0
180,45.17,86,3.743,48.913,48.913,0.0
182,45.175,26,1.108,46.283,46.283,0.0
181,45.175,93,5.902,51.077,51.077,0.0
183,45.2,18,1.069,46.269,46.269,0.0
184,45.21,91,0.903,46.113,46.113,0.0
185,45.21,6,1.845,47.055,47.055,0.0
186,45.22,91,2.497,47.717,47.717,0.0
187,45.225,81,1.511,46.736,46.736,0.0
188,45.24,35,11.664,56.904,56.904,0.0
189,45.295,90,2.178,47.473,47.473,0.0
190,45.3,31,2.559,47.859,47.859,0.0
192,45.32,61,3.865,49.185,49.185,0.0
194,45.345,80,4.295,49.64,49.64,0.0
195,45.36,3,3.36,48.72,48.72,0.0
197,45.425,38,6.689,52.114,52.114,0.0
202,45.48,94,3.313,48.793,48.793,0.0
204,45.515,49,5.547,51.062,51.062,0.0
209,45.61,81,2.464,48.074,48.074,0.0
205,45.636,94,1.527,47.042,47.163,0.121
213,45.82,26,2.641,48.461,48.461,0.0
216,46.113,47,0.383,46.248,46.496,0.248
199,46.27,78,2.762,48.192,49.032,0.84
225,46.28,9,6.156,52.436,52.436,0.0
201,46.283,16,3.365,48.815,49.648,0.833
203,46.287,1,3.542,49.047,49.829,0.782
207,46.464,5,0.435,45.985,46.899,0.914
212,46.496,9,1.237,47.027,47.733,0.706
226,46.517,77,0.929,47.274,47.446,0.172
220,46.562,10,3.569,49.564,50.131,0.567
210,46.569,13,0.704,46.399,47.273,0.874
211,46.682,27,4.186,49.941,50.868,0.927
214,46.899,89,1.709,47.539,48.608,1.069
227,47.04,26,1.414,48.454,48.454,0.0
221,47.042,62,7.105,53.1,54.147,1.047
196,47.055,88,5.064,50.424,52.119,1.695
215,47.163,98,12.88,58.71,60.043,1.333
224,47.197,35,12.896,59.101,60.093,0.992
198,47.271,70,5.281,50.711,52.552,1.841
193,47.273,13,4.623,49.958,51.896,1.938
219,47.473,22,5.713,51.643,53.186,1.543
206,47.557,26,7.137,52.657,54.694,2.037
223,47.608,85,6.614,52.764,54.222,1.458
218,47.733,12,4.114,49.999,51.847,1.848
208,48.074,22,8.19,53.765,56.264,2.499
200,48.608,5,7.105,52.545,55.713,3.168
191,48.656,13,5.29,50.595,53.946,3.351
217,49.032,68,10.269,56.134,59.301,3.167
222,49.461,74,7.543,53.578,57.004,3.426
228,50.15,43,1.751,51.901,51.901,0.0
229,50.435,47,0.266,50.701,50.701,0.0
230,50.525,30,7.725,58.25,58.25,0.0
231,50.565,5,13.357,63.922,63.922,0.0
232,50.565,56,2.932,53.497,53.497,0.0
233,50.61,84,2.785,53.395,53.395,0.0
234,50.735,34,3.785,54.52,54.52,0.0
235,50.755,73,7.224,57.979,57.979,0.0
236,50.8,54,2.356,53.156,53.156,0.0
237,51.04,13,3.841,54.881,54.881,0.0
238,51.165,79,0.567,51.732,51.732,0.0
239,51.265,3,4.414,55.679,55.679,0.0
240,51.36,5,2.052,53.412,53.412,0.0
241,51.48,26,4.021,55.501,55.501,0.0
242,51.715,61,5.885,57.6,57.6,0.0
243,52.015,66,6.428,58.443,58.443,0.0
244,52.585,24,0.989,53.574,53.574,0.0
245,55.02,3,1.786,56.806,56.806,0.0
246,55.025,3,3.256,58.281,58.281,0.0
247,55.04,61,3.038,58.078,58.078,0.0
248,55.05,96,4.504,59.554,59.554,0.0
249,55.1,8,4.569,59.669,59.669,0.0
250,55.14,74,1.474,56.614,56.614,0.0
251,55.195,72,3.891,59.086,59.086,0.0
252,55.205,79,8.223,63.428,63.428,0.0
253,55.35,5,12.329,67.679,67.679,0.0
254,55.445,32,4.385,59.83,59.83,0.0
255,55.935,44,2.856,58.791,58.791,0.0
256,56.02,69,2.704,58.724,58.724,0.0
257,56.05,46,2.048,58.098,58.098,0.0
258,56.55,42,1.003,57.553,57.553,0.0
259,56.575,85,4.374,60.949,60.949,0.0
260,56.63,22,8.623,65.253,65.253,0.0
261,56.775,48,2.598,59.373,59.373,0.0
262,57.06,33,0.488,57.548,57.548,0.0
263,57.575,86,5.126,62.701,62.701,0.0
264,60.02,79,4.088,64.108,64.108,0.0
265,60.03,45,6.436,66.466,66.466,0.0
266,60.035,47,2.721,62.756,62.756,0.0
267,60.055,58,2.378,62.433,62.433,0.0
268,60.1,85,7.167,67.267,67.267,0.0
269,60.115,52,1.867,61.982,61.982,0.0
270,60.13,63,1.463,61.593,61.593,0.0
271,60.14,88,0.784,60.924,60.924,0.0
272,60.205,58,1.847,62.052,62.052,0.0
273,60.235,60,6.484,66.719,66.719,0.0
274,60.27,39,3.972,64.242,64.242,0.0
275,60.275,40,0.508,60.783,60.783,0.0
276,60.28,85,5.009,65.289,65.289,0.0
277,60.325,6,3.174,63.499,63.499,0.0
278,60.42,21,0.236,60.656,60.656,0.0
279,60.56,11,3.516,64.076,64.076,0.0
280,60.77,31,7.6,68.37,68.37,0.0
281,60.785,52,5.275,66.06,66.06,0.0
282,60.83,8,2.35,63.18,63.18,0.0
283,60.875,79,1.386,62.261,62.261,0.0
284,60.9,24,5.867,66.767,66.767,0.0
285,60.935,72,2.74,63.675,63.675,0.0
286,60.94,10,2.624,63.564,63.564,0.0
287,60.97,22,6.943,67.913,67.913,0.0
288,60.975,6,4.646,65.621,65.621,0.0
289,60.995,86,2.627,63.622,63.622,0.0
290,61.02,28,4.936,65.956,65.956,0.0
291,61.095,20,3.821,64.916,64.916,0.0
292,61.255,19,4.694,65.949,65.949,0.0
293,61.57,46,1.799,63.369,63.369,0.0
294,61.715,18,0.984,62.699,62.699,0.0
295,61.77,28,2.861,64.631,64.631,0.0
296,61.885,39,7.495,69.38,69.38,0.0
297,65.07,9,2.112,67.182,67.182,0.0
298,65.21,15,5.169,70.379,70.379,0.0
299,65.23,91,0.964,66.194,66.194,0.0
300,65.475,71,5.131,70.606,70.606,0.0
301,65.49,16,5.943,71.433,71.433,0.0
302,65.51,25,5.388,70.898,70.898,0.0
304,65.68,17,1.177,66.857,66.857,0.0
303,65.68,37,7.192,72.872,72.872,0.0
305,65.765,92,2.716,68.481,68.481,0.0
306,65.9,93,2.976,68.876,68.876,0.0
307,66.56,35,1.145,67.705,67.705,0.0
308,67.08,29,4.745,71.825,71.825,0.0
309,68.885,50,1.785,70.67,70.67,0.0
310,75.0,12,4.054,79.054,79.054,0.0
311,75.005,46,3.59,78.595,78.595,0.0
312,75.02,18,1.607,76.627,76.627,0.0
313,75.22,49,1.842,77.062,77.062,0.0
314,75.235,94,8.417,83.652,83.652,0.0
315,75.39,33,4.961,80.351,80.351,0.0
316,75.455,41,1.695,77.15,77.15,0.0
317,75.485,95,0.75,76.235,76.235,0.0
318,75.655,25,4.301,79.956,79.956,0.0
319,75.725,31,2.179,77.904,77.904,0.0
320,75.815,52,3.171,78.986,78.986,0.0
321,75.865,14,5.946,81.811,81.811,0.0
322,75.93,40,2.653,78.583,78.583,0.0
323,76.22,27,2.668,78.888,78.888,0.0
324,76.23,19,6.803,83.033,83.033,0.0
325,76.285,99,1.298,77.583,77.583,0.0
326,76.33,17,1.917,78.247,78.247,0.0
327,76.41,84,4.151,80.561,80.561,0.0
328,76.475,44,7.744,84.219,84.219,0.0
329,76.67,72,2.817,79.487,79.487,0.0
330,76.845,98,3.186,80.031,80.031,0.0
331,77.075,27,3.449,80.524,80.524,0.0
332,80.075,48,1.179,81.254,81.254,0.0
333,80.57,29,5.088,85.658,85.658,0.0
334,81.035,51,4.871,85.906,85.906,0.0
335,81.425,54,1.067,82.492,82.492,0.0
336,82.01,86,3.555,85.565,85.565,0.0
337,82.125,18,5.557,87.682,87.682,0.0
338,82.415,21,8.191,90.606,90.606,0.0
339,82.675,3,6.292,88.967,88.967,0.0
340,85.025,18,5.158,90.183,90.183,0.0
341,85.075,77,2.509,87.584,87.584,0.0
342,85.125,73,2.497,87.622,87.622,0.0
343,85.14,49,5.495,90.635,90.635,0.0
344,85.2,100,1.956,87.156,87.156,0.0
345,85.255,10,2.149,87.404,87.404,0.0
346,85.285,25,1.543,86.828,86.828,0.0
347,85.335,67,10.186,95.521,95.521,0.0
348,85.5,24,3.385,88.885,88.885,0.0
349,85.54,31,8.397,93.937,93.937,0.0
350,85.55,99,2.303,87.853,87.853,0.0
351,85.555,42,3.325,88.88,88.88,0.0
352,85.61,45,9.459,95.069,95.069,0.0
353,85.645,62,3.269,88.914,88.914,0.0
354,85.645,55,2.304,87.949,87.949,0.0
355,85.815,43,0.939,86.754,86.754,0.0
356,85.835,26,1.78,87.615,87.615,0.0
357,85.86,44,3.903,89.763,89.763,0.0
358,85.895,35,1.922,87.817,87.817,0.0
359,86.045,54,0.699,86.744,86.744,0.0
360,86.225,22,0.406,86.631,86.631,0.0
361,86.66,29,5.556,92.216,92.216,0.0
362,86.685,17,1.535,88.22,88.22,0.0
363,86.885,8,3.909,90.794,90.794,0.0
364,87.77,92,3.388,91.158,91.158,0.0
365,90.605,52,2.323,92.928,92.928,0.0
366,91.395,7,3.822,95.217,95.217,0.0
367,94.765,58,13.239,108.004,108.004,0.0
368,95.105,60,0.587,95.692,95.692,0.0
369,95.195,22,3.403,98.598,98.598,0.0
370,95.205,35,11.0,106.205,106.205,0.0
371,95.455,38,10.762,106.217,106.217,0.0
372,96.19,95,1.875,98.065,98.065,0.0
373,96.265,84,1.721,97.986,97.986,0.0
374,96.565,57,0.275,96.84,96.84,0.0
375,97.39,12,1.332,98.722,98.722,0.0
376,98.675,92,3.73,102.405,102.405,0.0
377,100.005,87,3.194,103.199,103.199,0.0
378,100.065,81,3.221,103.286,103.286,0.0
379,100.085,47,3.939,104.024,104.024,0.0
380,100.12,66,2.843,102.963,102.963,0.0
381,100.13,64,2.274,102.404,102.404,0.0
383,100.14,30,1.058,101.198,101.198,0.0
382,100.14,20,2.856,102.996,102.996,0.0
384,100.175,47,1.965,102.14,102.14,0.0
385,100.235,7,2.11,102.345,102.345,0.0
386,100.265,73,5.589,105.854,105.854,0.0
387,100.34,54,0.972,101.312,101.312,0.0
388,100.495,4,2.852,103.347,103.347,0.0
389,100.69,64,3.826,104.516,104.516,0.0
390,100.705,58,2.57,103.275,103.275,0.0
391,100.74,77,4.325,105.065,105.065,0.0
392,100.785,3,4.409,105.194,105.194,0.0
393,101.09,86,0.442,101.532,101.532,0.0
394,101.53,90,4.743,106.273,106.273,0.0
395,101.565,69,2.657,104.222,104.222,0.0
396,102.17,93,3.955,106.125,106.125,0.0
397,102.23,82,1.787,104.017,104.017,0.0
398,102.57,91,1.477,104.047,104.047,0.0
399,105.02,87,2.231,107.251,107.251,0.0
400,105.025,46,3.903,108.928,108.928,0.0
401,105.035,76,1.832,106.867,106.867,0.0
402,105.035,83,1.816,106.851,106.851,0.0
403,105.045,36,4.103,109.148,109.148,0.0
404,105.065,52,6.992,112.057,112.057,0.0
405,105.065,31,1.55,106.615,106.615,0.0
406,105.07,42,6.164,111.234,111.234,0.0
407,105.075,5,2.293,107.368,107.368,0.0
408,105.08,85,0.672,105.752,105.752,0.0
410,105.12,95,1.554,106.674,106.674,0.0
409,105.12,53,1.986,107.106,107.106,0.0
411,105.135,6,0.564,105.699,105.699,0.0
412,105.175,5,13.492,118.667,118.667,0.0
413,105.175,19,5.193,110.368,110.368,0.0
414,105.245,28,1.063,106.308,106.308,0.0
415,105.26,27,5.078,110.338,110.338,0.0
416,105.275,58,4.032,109.307,109.307,0.0
417,105.285,74,0.57,105.855,105.855,0.0
418,105.3,36,3.66,108.96,108.96,0.0
419,105.345,87,1.322,106.667,106.667,0.0
420,105.35,93,1.994,107.344,107.344,0.0
421,105.385,59,2.492,107.877,107.877,0.0
422,105.47,49,4.605,110.075,110.075,0.0
423,105.5,56,3.958,109.458,109.458,0.0
424,105.59,56,4.003,109.593,109.593,0.0
425,105.6,32,3.307,108.907,108.907,0.0
426,105.64,10,7.6,113.24,113.24,0.0
427,105.675,62,6.342,112.017,112.017,0.0
428,105.685,94,1.657,107.342,107.342,0.0
429,105.69,27,1.923,107.613,107.613,0.0
430,105.71,96,4.086,109.796,109.796,0.0
431,105.89,11,4.301,110.191,110.191,0.0
432,105.915,44,8.158,114.073,114.073,0.0
433,105.95,11,1.207,107.157,107.157,0.0
434,106.25,19,0.97,107.22,107.22,0.0
435,106.825,64,2.127,108.952,108.952,0.0
436,106.935,65,0.952,107.887,107.887,0.0
437,107.035,100,5.203,112.238,112.238,0.0
438,107.305,68,2.485,109.79,109.79,0.0
439,115.035,89,1.027,116.062,116.062,0.0
440,115.04,61,0.564,115.604,115.604,0.0
441,115.04,93,4.293,119.333,119.333,0.0
442,115.075,55,1.856,116.931,116.931,0.0
443,115.085,65,8.411,123.496,123.496,0.0
444,115.105,76,1.354,116.459,116.459,0.0
445,115.135,90,0.959,116.094,116.094,0.0
446,115.165,33,3.064,118.229,118.229,0.0
447,115.195,73,4.226,119.421,119.421,0.0
448,115.21,71,4.596,119.806,119.806,0.0
449,115.26,93,2.096,117.356,117.356,0.0
450,115.305,29,4.72,120.025,120.025,0.0
451,115.31,14,6.214,121.524,121.524,0.0
452,115.37,67,1.627,116.997,116.997,0.0
453,115.45,80,0.838,116.288,116.288,0.0
454,115.52,49,1.584,117.104,117.104,0.0
455,115.555,24,3.089,118.644,118.644,0.0
456,115.575,23,5.633,121.208,121.208,0.0
457,115.75,56,8.091,123.841,123.841,0.0
458,115.77,5,7.28,123.05,123.05,0.0
459,115.785,71,3.709,119.494,119.494,0.0
460,115.795,43,1.778,117.573,117.573,0.0
461,115.84,64,4.078,119.918,119.918,0.0
462,115.925,62,2.917,118.842,118.842,0.0
463,115.95,66,0.417,116.367,116.367,0.0
464,116.18,52,2.367,118.547,118.547,0.0
465,116.305,91,8.813,125.118,125.118,0.0
466,116.485,41,2.66,119.145,119.145,0.0
467,116.74,60,2.176,118.916,118.916,0.0
468,117.045,51,0.632,117.677,117.677,0.0
469,117.44,22,2.23,119.67,119.67,0.0
470,120.015,8,1.305,121.32,121.32,0.0
471,120.13,70,6.148,126.278,126.278,0.0
472,120.155,82,0.059,120.214,120.214,0.0
473,120.19,83,1.253,121.443,121.443,0.0
474,120.37,47,3.835,124.205,124.205,0.0
475,120.44,93,3.881,124.321,124.321,0.0
476,120.57,78,0.959,121.529,121.529,0.0
477,120.675,53,4.905,125.58,125.58,0.0
478,120.845,85,2.789,123.634,123.634,0.0
479,120.9,25,2.244,123.144,123.144,0.0
480,121.345,17,4.554,125.899,125.899,0.0
481,121.35,52,8.074,129.424,129.424,0.0
482,121.895,27,1.993,123.888,123.888,0.0
483,122.015,42,2.507,124.522,124.522,0.0
484,123.32,50,2.189,125.509,125.509,0.0
485,125.02,8,2.493,127.513,127.513,0.0
486,125.025,68,5.58,130.605,130.605,0.0
487,125.135,71,7.028,132.163,132.163,0.0
489,125.155,98,4.143,129.298,129.298,0.0
490,125.155,47,5.249,130.404,130.404,0.0
488,125.155,55,6.051,131.206,131.206,0.0
491,125.16,75,4.229,129.389,129.389,0.0
492,125.165,8,3.235,128.4,128.4,0.0
493,125.17,11,0.829,125.999,125.999,0.0
494,125.175,97,2.204,127.379,127.379,0.0
495,125.185,4,5.268,130.453,130.453,0.0
496,125.215,87,2.842,128.057,128.057,0.0
497,125.24,5,2.953,128.193,128.193,0.0
498,125.255,2,1.657,126.912,126.912,0.0
499,125.36,70,4.383,129.743,129.743,0.0
500,125.405,50,4.708,130.113,130.113,0.0
501,125.44,29,1.104,126.544,126.544,0.0
502,125.51,58,3.915,129.425,129.425,0.0
503,125.6,96,1.829,127.429,127.429,0.0
504,125.68,9,1.859,127.539,127.539,0.0
505,125.685,53,6.218,131.903,131.903,0.0
506,125.845,39,3.025,128.87,128.87,0.0
507,125.975,25,2.142,128.117,128.117,0.0
508,126.0,79,2.081,128.081,128.081,0.0
509,126.11,30,8.33,134.44,134.44,0.0
510,126.23,38,2.11,128.34,128.34,0.0
511,126.355,7,3.623,129.978,129.978,0.0
512,127.19,91,0.93,128.12,128.12,0.0
513,128.245,55,8.216,136.461,136.461,0.0
514,130.1,58,4.64,134.74,134.74,0.0
515,130.3,99,3.968,134.268,134.268,0.0
516,130.45,57,4.911,135.361,135.361,0.0
517,130.49,21,2.523,133.013,133.013,0.0
518,130.535,64,3.144,133.679,133.679,0.0
519,130.56,40,2.489,133.049,133.049,0.0
520,130.855,15,6.515,137.37,137.37,0.0
521,131.01,76,5.831,136.841,136.841,0.0
522,131.045,81,1.709,132.754,132.754,0.0
523,132.95,86,7.618,140.568,140.568,0.0
524,133.505,5,3.838,137.343,137.343,0.0
525,135.115,64,2.021,137.136,137.136,0.0
526,135.29,50,1.714,137.004,137.004,0.0
527,136.635,32,0.909,137.544,137.544,0.0
528,136.82,1,2.231,139.051,139.051,0.0
529,136.85,27,3.123,139.973,139.973,0.0
530,136.91,53,1.399,138.309,138.309,0.0
531,137.195,54,5.176,142.371,142.371,0.0
532,137.65,60,2.026,139.676,139.676,0.0
533,145.0,88,2.829,147.829,147.829,0.0
534,145.0,7,0.922,145.922,145.922,0.0
535,145.01,50,4.431,149.441,149.441,0.0
536,145.025,1,3.513,148.538,148.538,0.0
537,145.03,80,1.838,146.868,146.868,0.0
539,145.04,21,0.299,145.339,145.339,0.0
538,145.04,75,2.028,147.068,147.068,0.0
540,145.045,70,0.654,145.699,145.699,0.0
541,145.055,36,2.949,148.004,148.004,0.0
542,145.06,27,1.017,146.077,146.077,0.0
543,145.07,51,1.929,146.999,146.999,0.0
544,145.08,1,2.085,147.165,147.165,0.0
545,145.095,27,2.077,147.172,147.172,0.0
546,145.11,11,5.491,150.601,150.601,0.0
547,145.115,20,3.745,148.86,148.86,0.0
548,145.13,34,5.817,150.947,150.947,0.0
549,145.165,14,3.673,148.838,148.838,0.0
550,145.17,89,4.609,149.779,149.779,0.0
552,145.195,26,1.679,146.874,146.874,0.0
551,145.195,18,3.601,148.796,148.796,0.0
553,145.215,21,2.999,148.214,148.214,0.0
554,145.225,96,3.489,148.714,148.714,0.0
555,145.24,77,3.141,148.381,148.381,0.0
556,145.245,77,3.061,148.306,148.306,0.0
558,145.265,60,9.764,155.029,155.029,0.0
557,145.265,18,8.218,153.483,153.483,0.0
559,145.27,70,2.012,147.282,147.282,0.0
560,145.275,39,1.295,146.57,146.57,0.0
561,145.315,50,1.072,146.387,146.387,0.0
562,145.355,46,13.69,159.045,159.045,0.0
564,145.39,88,0.711,146.101,146.101,0.0
563,145.39,77,3.348,148.738,148.738,0.0
565,145.39,75,3.039,148.429,148.429,0.0
566,145.415,27,3.669,149.084,149.084,0.0
567,145.435,52,1.572,147.007,147.007,0.0
568,145.45,63,0.968,146.418,146.418,0.0
569,145.455,30,5.302,150.757,150.757,0.0
570,145.465,67,4.256,149.721,149.721,0.0
571,145.48,60,0.811,146.291,146.291,0.0
572,145.505,5,8.921,154.426,154.426,0.0
573,145.52,32,5.476,150.996,150.996,0.0
574,145.535,71,8.444,153.979,153.979,0.0
575,145.545,42,0.907,146.452,146.452,0.0
576,145.58,86,12.8,158.38,158.38,0.0
577,145.6,58,8.979,154.579,154.579,0.0
578,145.605,16,0.221,145.826,145.826,0.0
579,145.615,20,4.906,150.521,150.521,0.0
